title,company,location,skills,salary
customer service analyst,Amex,Wadgaon,"excel, aws",8.97
software engineering vp java architect,"JPMorgan Chase Bank, N.A.",Bengaluru,"python, machine learning, pandas, excel, aws, hadoop",10.64
central xpt team lead,ATSPL - Karnataka,Bengaluru,excel,8.55
data researcher i,S&P Global,Ahmedabad,excel,6.0
sales executive,BCS Career,Kolkata,excel,11.2
guest service associate food beverage service,"Marriott International, Inc",Kolkata,"communication, teamwork, problem solving",10.96
full stack developer,UNIMAX,Gurgaon,"python, sql",8.21
human resources hr part time job internship at lucknow,Roarmart Retail Private Limited,Lucknow,"recruitment, communication, hr management",8.7
cybersecurity analyst ics ot and iot,Underwriters Laboratories Inc.,Mumbai,excel,7.97
collection officer,Sri Sakthi Kannan Chits P Ltd,Tiruchchirappalli,"communication, teamwork, problem solving",8.77
murex mid mxml 3 1 developer,Luxoft,Bengaluru,sql,8.31
infrastructure specialist google devops,IBM,Bengaluru,"excel, aws",7.55
tgt maths,OM LANDMARK SCHOOL,Gandhinagar,"communication, teamwork, problem solving",10.09
marketing internship,Auxiliobits Technologies Private Limited,Chandigarh,excel,8.77
associate director solution engineeing,HighRadius,Hyderabad,excel,8.4
systems analyst 4 support,Oracle,Hyderabad,"excel, aws, azure",7.71
assistant manager quality assurance,Exela Technologies,Chennai,"leadership, communication, project management",9.28
client support relations language services,Kyndryl,Gurgaon,excel,10.8
resource manager,KORNFERRY,Pune,excel,11.12
computer operator,Janta Steel Pvt Ltd,Bhiwandi,"communication, teamwork, problem solving",10.77
human resource intern,Saya Stationeries Private Limited,Sonipat,excel,9.29
finance analyst,UBS,Pune,excel,8.76
creativecoe associate production artist 1,EY Global Services Limited prod,Kochi,excel,5.35
assurance engineer ild poi carrier,Reliance Jio Infocomm Limited,India,"communication, teamwork, problem solving",9.72
regional hr manager,Bajaj Allianz General Insurance Company,Andheri,excel,5.3
business development executive bde min 6 months experience in it,Ashley Technologies Pvt. Ltd.,Ahmedabad,excel,8.5
brand manager digital,Vikram Tea Processor Pvt Ltd,Mumbai,"leadership, communication, project management",10.39
executive assistant to managing director,Apurvakriti Infrastructure Pvt. Ltd.,New Delhi,excel,9.93
part time graphic designer,Jumping Joys,Rajkot,"communication, teamwork, problem solving",8.18
react native developer,Xpertzhr innovation,Calicut,"java, python, algorithms, data structures",11.24
salesforce development application developer,Accenture,Gurgaon,"java, python, algorithms, data structures",6.95
digital marketing executive,Indian School of Science and Management,Hyderabad,"digital marketing, seo, social media marketing",6.33
db administrator,amdocs,Pune,sql,6.47
medical officer sarvodaya hospital faridabad,Sarvodaya Hospital,Faridabad,"communication, teamwork, problem solving",11.31
sales manager account manager,Shipsy,Gurgaon,excel,9.35
full stack developer python,Siemens Energy,Gurgaon,"python, pandas, numpy, aws",11.55
sales internship,Pushkal It,Indore,"sales, negotiation, customer relationship",9.35
mobile app development flutter internship,DGTLmart,Faridabad,sql,5.81
territory sales officer,Tutopia Learning App,Kolkata,excel,6.38
head of technology partners india,AISPL  Delhi,New Delhi,"machine learning, aws",6.02
business development sales internship,Web Design Media,Jaipur,"sales, negotiation, customer relationship",9.17
frontend architect ui architect,Ameotech Informatics,Mohali,sql,5.74
cib wholesale payment operations reconciliation analyst team leader,"JPMorgan Chase Bank, N.A.",Bengaluru,excel,9.56
associate project manager,Caterpillar,Bengaluru,"power bi, excel",11.39
business development manager,Mind Tech,Surat,"leadership, communication, project management",6.77
marketing internship,Mumbai Movie Studios,Mumbai,excel,9.14
software developer,Motherson Invenzen Xlab Pvt Ltd,Noida,"java, python, algorithms, data structures",8.08
application architect ix integration,IBM,Bengaluru,excel,10.25
vp data solutions product owner,"JPMorgan Chase Bank, N.A.",Bengaluru,"excel, statistics",11.39
graphic designer video editor,Y The Wait,Mohali,"communication, teamwork, problem solving",10.9
land surveyor,Laxyo Energy Limited,Sagar,"communication, teamwork, problem solving",7.07
content writer,EVC Ventures,Gurgaon,excel,9.37
program manager 2,Microsoft,Hyderabad,"sql, excel",9.44
business studies teacher,CPS Global school,Chennai,"communication, teamwork, problem solving",10.07
software engineer bigdata on contract,PubMatic,Pune,"sql, excel, spark, hadoop",8.72
graphic design part time job internship at kolkata,Praxis Business School,Kolkata,excel,11.32
service manager branch banking branch banking,Kotak Mahindra,New Delhi,"leadership, communication, project management",5.15
interior design internship,Cutting Edge Design Studio,Hyderabad,"communication, teamwork, problem solving",8.11
software engineering java full stack developer,"JPMorgan Chase Bank, N.A.",Bengaluru,"sql, excel",9.81
executive counselor work from home,iiiEM Global Training Pvt Ltd,Bengaluru,"communication, teamwork, problem solving",9.31
real estate agent,InfynityX,Noida,excel,7.34
sat td advanced analyst us core,EY Global Services Limited prod,Noida,excel,7.4
sales executive required for bhopal location,Dayal group,Bhopal,"sales, negotiation, customer relationship",11.35
assistant manager credit operations,Bajaj FinServ,Erode,"leadership, communication, project management",6.82
wanted relationship officer,QUESS CORP LTD,Tiruchchirappalli,"communication, teamwork, problem solving",7.27
software developer,UST Global,Thiruvananthapuram,"java, python, algorithms, data structures",5.56
service delivery specialist,IBM,Noida,"communication, teamwork, problem solving",6.12
career counselor,MaheshSuchit Immigration Pvt. Ltd,Ahmedabad,"excel, aws",11.21
senior software engineer it,Dell Technologies,Bengaluru,"sql, aws",11.39
graphic design part time job internship at multiple locations,Adieurable LLP,Delhi,"communication, teamwork, problem solving",11.9
branch manager,Catholic Syrian Bank Ltd,BTM Layout,"leadership, communication, project management",10.07
lbo modelling experts,Acuity Knowledge Partners,Gurgaon,"communication, teamwork, problem solving",9.9
mts 1 technical account manager,PayPal,Bengaluru,"sql, excel",11.51
client relationship manager,Team Sign In Pvt.Ltd,Cannanore,excel,7.01
network administrator,ANANDA FOODS,Bhimavaram,"communication, teamwork, problem solving",5.68
ux designer,Succederesolutions,Chennai,"communication, teamwork, problem solving",7.96
social media manager,Fifth Estate Agency,Pune,"leadership, communication, project management",7.3
service stability manager,Experian,Hyderabad,"excel, statistics",5.5
html front end developer,Verve Systems,Ahmedabad,excel,8.25
software developer female,UA Consultants,Faridabad,"java, python, algorithms, data structures",11.38
react developer,ITCube Solutions Pvt Ltd,Pune,python,5.44
digital marketing executive,Strategic Strokes Consultancy,Bhopal,"digital marketing, seo, social media marketing",6.52
hr admin manager construction,Tanishkaa Advisory India Pvt Ltd,Pune,aws,6.84
production supervisor,Platonexa Innovations,Gadag,"communication, teamwork, problem solving",5.57
structural engineer mumbai,B+AC,Mumbai,"excel, aws",8.69
digital marketing,gagana properties,Mysore,"digital marketing, seo, social media marketing",7.13
cib wholesale payment operations project manager pega developer vice president,"JPMorgan Chase Bank, N.A.",Bengaluru,excel,7.78
sales executive,mind fox consulting,Gurgaon,"sales, negotiation, customer relationship",6.12
senior software engineer product development,KANTAR,Bengaluru,"java, python, algorithms, data structures",11.56
marketing executive,IDEAL MEDICAL CODING ACADEMY,Coimbatore,"digital marketing, seo, social media marketing",9.62
sales officer,Randstad,Hyderabad,"sales, negotiation, customer relationship",6.64
senior budget project associate,Labcorp,Bengaluru,excel,6.29
technical sales engineer underfloor heating central hot water systems,AQUAPROCESS TECHNOLOGIES,New Delhi,"sales, negotiation, customer relationship",8.21
staff engineer software development engineering apps,Western Digital,Bengaluru,"communication, teamwork, problem solving",11.39
cib securities services operations fund servicing client onboarding,"JPMorgan Chase Bank, N.A.",Bengaluru,"communication, teamwork, problem solving",7.8
9581 functional test engineer,Qualitest,Noida,excel,10.65
data engineer,Ericsson,Chennai,"python, spark, hadoop",11.85
video analyst trainee day shift,Innovary Technologies,J. P. Nagar,excel,9.28
business analyst trainer,Uncodemy,Noida,"communication, teamwork, problem solving",6.09
associate insufficiency,IDfy ( Baldor Technologies Private Limited),Mumbai,"communication, teamwork, problem solving",7.53
business development executive,Jaro Education,Gurgaon,"communication, teamwork, problem solving",5.44
associate equity confirmation retrieval,Morgan Stanley,Mumbai,excel,10.68
steward outside kerala,Marg Hospitality,Kerala,"communication, teamwork, problem solving",10.62
consulting manager consulting research and team manager,Euromonitor,Bengaluru,excel,7.56
back office cum sales executive,Duratuf Products Pvt. Ltd.,Kolkata,excel,11.01
iti electrician,RGCTECH AND GLOBAL TECHNOLOGY SOLUTIONS,Bokaro,"communication, teamwork, problem solving",9.97
primary teacher prt english,"Credence Global School, Narela, New Delhi",Delhi,"communication, teamwork, problem solving",9.26
pharma sales executive hiring,Doshion Polyscience (P) Ltd,Ahmedabad,"sales, negotiation, customer relationship",5.99
biology teacher,Corp Hunt Consultancy,Howrah,"communication, teamwork, problem solving",8.27
content writer,Ready2jobs,Coimbatore,"communication, teamwork, problem solving",10.28
iwms helpdesk analyst,Brunel,Bengaluru,"sql, data visualization",8.17
sap cloud platform integrations consultant immediate joiner only,DynPro India Pvt. Ltd.,Bengaluru,"communication, teamwork, problem solving",7.2
team leader,Bank of America,Gurgaon,excel,9.05
senior associate fco,Commonwealth Bank,Bengaluru,"communication, teamwork, problem solving",8.59
program trading analyst equities,Credit Suisse,Mumbai,"python, sql, excel",8.21
software engineer for datastage developer,Danske Bank,Bengaluru,sql,7.02
manager,BNP Paribas,Chennai,"leadership, communication, project management",11.14
cnc operator,SF PVt ltd,Coimbatore,"communication, teamwork, problem solving",10.33
senior devops engineer,Morpheus Human Consulting,Pune,"python, sql, aws",6.03
ctae senior full stack developer,EY,Bengaluru,"python, sql",5.19
graphic design internship,Eoddley Medicals Private Limited,Bengaluru,"communication, teamwork, problem solving",7.93
discipline engineer aero x,ALSTOM,Bengaluru,excel,10.6
senior software engineer,Microsoft,Hyderabad,"python, sql, aws, azure",11.63
senior lead consultant specialist cybersecurity,HSBC,Pune,"communication, teamwork, problem solving",11.77
sales manager,Manjilas Enterprises Private Limited,Trichur,"sales, negotiation, customer relationship",6.03
enterprise testing sr associat,WELLS FARGO BANK,Hyderabad,"excel, aws",8.83
sales associate,Burberry,Mall,excel,6.44
trainee import planning,Molex,Bengaluru,excel,11.2
trucks buses edrive component responsibility,Mercedes-Benz Research and Development India Private Limited,Bengaluru,"communication, teamwork, problem solving",6.87
front office duty manager,Marg Hospitality,Kerala,"leadership, communication, project management",5.8
specialist pb kyc periodic review services india,Credit Suisse,Mumbai,excel,6.64
customer care executive,Aircare Technologies (I) Pvt Ltd,Mumbai,"communication, teamwork, problem solving",5.48
global investment research economic research analyst bengaluru,Goldman Sachs,Bengaluru,"python, excel, statistics",5.96
ios developer,IOTTIVE OPC PVT LTD,Ahmedabad,"java, python, algorithms, data structures",9.01
sr software engineer,Veritas Technologies,Pune,python,6.73
management trainee analytics,Genpact,Noida,"excel, statistics, aws",9.3
associate it operations l2,Epsilon India,Bengaluru,"communication, teamwork, problem solving",7.03
outseer product application security,Dell Technologies - RSA,Bengaluru,"excel, aws, azure",5.72
assistant manager appian developer,Genpact,Noida,"excel, aws",6.43
embedded software developer,Whirlybird Electronics Pvt Ltd,Vasai,"java, python, algorithms, data structures",11.35
